,power_output,NYC_demand,Pdifference,PV2G,Charging,Discharging,Critical,Driving,Charging_noscale,Parked_neutral,Notavailbutparked,Total_needed,margin,noscale,Discharging_noscale,P_balance
2013-04-05 07:30:00,3573.4646455,5180.756,-1607.2913545,1700,0,210000,50000,1791,,11627.0,37.0,300824.6005840921,11590.0,52.0,42.0,92.7086455000001
2013-04-05 07:45:00,3331.41808325,5226.709,-1895.2909167499995,1950,0,160000,30000,1786,,11646.0,47.0,219927.81644753803,11599.0,38.0,32.0,54.7090832500005
2013-04-05 08:00:00,3089.371521,5297.0913,-2207.719779,2300,0,240000,50000,1889,,11523.0,69.0,339324.1834607366,11454.0,58.0,48.0,92.28022099999998
2013-04-05 08:15:00,3121.865337,5340.1895,-2218.324163,2250,0,250000,55000,1583,,11826.0,92.0,348312.8444256041,11734.0,61.0,50.0,31.675836999999774
2013-04-05 08:30:00,3154.359153,5394.73,-2240.3708469999997,2300,0,290000,70000,1609,,11789.0,106.0,412522.3309230115,11683.0,72.0,58.0,59.629153000000315
2013-04-05 08:45:00,3186.852969,5440.9927,-2254.139731,2300,0,215000,45000,1416,,12002.0,120.0,293464.05228758167,11882.0,52.0,43.0,45.86026899999979
2013-04-05 09:00:00,3219.346785,5532.825,-2313.4782149999996,2350,0,330000,85000,1304,,12083.0,138.0,464753.0761556368,11945.0,83.0,66.0,36.521785000000364
2013-04-05 09:15:00,3044.29214275,5545.298,-2501.0058572499997,2550,0,215000,35000,1017,,12403.0,148.0,273669.24014628195,12255.0,50.0,43.0,48.994142750000265
2013-04-05 09:30:00,2869.2375005,5538.7715,-2669.5339995,2750,0,300000,65000,1044,,12353.0,157.0,400729.4808052816,12196.0,73.0,60.0,80.46600050000006
2013-04-05 09:45:00,2694.18285825,5542.92,-2848.73714175,2850,0,305000,65000,983,,12413.0,164.0,404438.8541751197,12249.0,74.0,61.0,1.2628582500001357
2013-04-05 10:00:00,2519.128216,5536.398,-3017.269784,3100,0,405000,100000,1100,,12269.0,169.0,557523.9734447995,12100.0,101.0,81.0,82.73021599999993
2013-04-05 10:15:00,2363.86181075,5571.208,-3207.3461892499995,3250,0,275000,45000,837,,12569.0,173.0,345939.0048154093,12396.0,64.0,55.0,42.6538107500005
2013-04-05 10:30:00,2208.5954054999997,5613.837,-3405.2415945000007,3450,0,360000,75000,866,,12517.0,177.0,471509.6161583648,12340.0,87.0,72.0,44.7584054999993
2013-04-05 10:45:00,2053.3290002500003,5588.792,-3535.46299975,3600,0,355000,70000,848,,12537.0,173.0,459856.2133504699,12364.0,85.0,71.0,64.53700024999989
2013-04-05 11:00:00,1898.062595,5555.1704,-3657.107805,3700,0,460000,110000,1061,,12295.0,167.0,627176.9318738768,12128.0,114.0,92.0,42.8921949999999
2013-04-05 11:15:00,1883.6466195,5588.6826,-3705.0359805,3750,0,325000,55000,917,,12477.0,174.0,413490.58890055737,12303.0,76.0,65.0,44.96401950000018
2013-04-05 11:30:00,1869.230644,5611.0933,-3741.8626560000007,3800,0,340000,60000,954,,12436.0,183.0,436876.67234249576,12253.0,80.0,68.0,58.1373439999993
2013-04-05 11:45:00,1854.8146685,5624.9883,-3770.1736315,3800,0,365000,70000,955,,12428.0,184.0,475180.43954261614,12244.0,87.0,73.0,29.82636850000017
2013-04-05 12:00:00,1840.398693,5625.3613,-3784.962606999999,3850,0,405000,85000,1158,,12214.0,183.0,544175.1174870145,12031.0,98.0,81.0,65.03739300000098
2013-04-05 12:15:00,1922.00021725,5611.636,-3689.635782750001,3750,0,375000,80000,998,,12381.0,185.0,498807.6829169041,12196.0,91.0,75.0,60.364217249999
2013-04-05 12:30:00,2003.6017415,5559.636,-3556.0342585000003,3650,0,345000,65000,1021,,12367.0,208.0,451164.1205783841,12159.0,82.0,69.0,93.9657414999997
2013-04-05 12:45:00,2085.20326575,5628.366,-3543.16273425,3550,0,340000,65000,835,,12554.0,221.0,439451.4258095699,12333.0,81.0,68.0,6.837265749999915
2013-04-05 13:00:00,2166.80479,5577.7773,-3410.9725099999996,3500,0,375000,80000,941,,12438.0,221.0,497956.6135846604,12217.0,91.0,75.0,89.0274900000004
2013-04-05 13:15:00,2245.77975025,5611.857,-3366.0772497499997,3450,0,385000,85000,977,,12399.0,224.0,516007.82459858176,12175.0,94.0,77.0,83.92275025000026
2013-04-05 13:30:00,2324.7547105,5620.905,-3296.1502895,3350,0,405000,100000,1033,,12336.0,218.0,556702.6761600786,12118.0,101.0,81.0,53.84971050000013
2013-04-05 13:45:00,2403.72967075,5586.132,-3182.4023292499996,3250,0,300000,60000,1022,,12376.0,227.0,396792.4065133786,12149.0,72.0,60.0,67.59767075000036
2013-04-05 14:00:00,2482.704631,5591.1846,-3108.4799689999995,3150,0,495000,140000,1362,,11981.0,223.0,719684.4762305426,11758.0,127.0,99.0,41.52003100000047
2013-04-05 14:15:00,2608.03335,5570.5225,-2962.48915,3050,0,390000,95000,1292,,12081.0,226.0,546598.8955823294,11855.0,97.0,78.0,87.51085000000012
2013-04-05 14:30:00,2733.362069,5579.672,-2846.3099309999993,2850,0,530000,155000,1470,,11863.0,227.0,783738.2145587361,11636.0,137.0,106.0,3.690069000000676
2013-04-05 14:45:00,2858.6907880000003,5569.9834,-2711.2926119999997,2750,0,500000,145000,1563,,11778.0,216.0,743148.5758275596,11562.0,129.0,100.0,38.707388000000265
2013-04-05 15:00:00,2984.0195070000004,5559.7334,-2575.7138929999996,2650,0,695000,225000,2057,,11229.0,206.0,1105773.1774783616,11023.0,184.0,139.0,74.28610700000036
2013-04-05 15:15:00,3111.8106285,5578.1543,-2466.3436715000003,2500,0,425000,130000,1759,,11600.0,213.0,650186.9890415724,11387.0,111.0,85.0,33.656328499999745
2013-04-05 15:30:00,3239.60175,5559.2383,-2319.63655,2400,0,520000,175000,1789,,11542.0,225.0,817183.1354748603,11317.0,139.0,104.0,80.36344999999983
2013-04-05 15:45:00,3367.3928714999997,5572.674,-2205.2811285,2300,0,515000,165000,1471,,11863.0,238.0,778811.3255675538,11625.0,136.0,103.0,94.7188715000002
2013-04-05 16:00:00,3495.1839929999996,5588.748,-2093.564007,2150,0,445000,135000,1743,,11611.0,258.0,681192.780538844,11353.0,116.0,89.0,56.43599300000005
2013-04-05 16:15:00,3577.72767375,5633.7666,-2056.03892625,2150,0,620000,205000,1526,,11779.0,249.0,950213.7665669089,11530.0,165.0,124.0,93.9610737500002
2013-04-05 16:30:00,3660.2713545,5674.4194,-2014.1480455,2100,0,430000,130000,1578,,11780.0,261.0,648542.6876450864,11519.0,112.0,86.0,85.85195449999992
2013-04-05 16:45:00,3742.81503525,5673.1953,-1930.3802647500008,1950,0,585000,195000,1588,,11726.0,249.0,903172.0106593311,11477.0,156.0,117.0,19.619735249999167
2013-04-05 17:00:00,3825.358716,5742.131,-1916.772284,2000,0,625000,210000,1877,,11426.0,244.0,991052.0750726936,11182.0,167.0,125.0,83.2277160000001
2013-04-05 17:15:00,3958.48238525,5689.762,-1731.2796147499994,1800,0,465000,150000,1838,,11509.0,242.0,727309.0430201931,11267.0,123.0,93.0,68.72038525000062
2013-04-05 17:30:00,4091.6060545,5728.699,-1637.0929454999996,1700,0,560000,195000,1829,,11490.0,242.0,892170.3658215633,11248.0,151.0,112.0,62.90705450000041
2013-04-05 17:45:00,4224.72972375,5715.5117,-1490.7819762500003,1500,0,400000,130000,1577,,11787.0,256.0,613482.8564062902,11531.0,106.0,80.0,9.218023749999702
2013-04-05 18:00:00,4357.853393,5739.242,-1381.388607,1450,0,560000,200000,1663,,11655.0,260.0,886567.9397246037,11395.0,152.0,112.0,68.61139299999991
2013-04-05 18:15:00,4532.766857250001,5670.753,-1137.986142749999,1150,0,495000,180000,1560,,11775.0,269.0,781054.0331586633,11506.0,135.0,99.0,12.01385725000091
2013-04-05 18:30:00,4707.6803215,5643.448,-935.7676785000004,1000,0,425000,150000,1403,,11952.0,269.0,656488.3878623496,11683.0,115.0,85.0,64.23232149999956
2013-04-05 18:45:00,4882.593785749999,5668.0713,-785.4775142500002,850,0,280000,105000,1228,,12165.0,279.0,433499.12229373906,11886.0,77.0,56.0,64.52248574999976
2013-04-05 19:00:00,5057.50725,5663.073,-605.5657500000007,700,0,435000,160000,1110,,12241.0,274.0,663135.0322687407,11967.0,119.0,87.0,94.43424999999934
2013-04-05 19:15:00,5148.3037015,5625.576,-477.2722985,500,0,250000,90000,993,,12409.0,285.0,375639.76377952757,12124.0,68.0,50.0,22.727701500000023
2013-04-05 19:30:00,5239.100153,5645.806,-406.70584699999927,500,0,300000,110000,855,,12533.0,290.0,448089.2494929006,12243.0,82.0,60.0,93.29415300000073
2013-04-05 19:45:00,5329.8966045,5602.449,-272.5523954999999,300,0,215000,80000,704,,12707.0,290.0,318503.5267714011,12417.0,59.0,43.0,27.447604500000125
2013-04-05 20:00:00,5420.693056,5547.836,-127.14294400000016,200,0,235000,90000,693,,12712.0,297.0,350781.25,12415.0,65.0,47.0,72.85705599999984
2013-04-05 20:15:00,5382.378060999999,5499.319,-116.94093900000098,200,0,85000,30000,555,,12892.0,308.0,122872.21384944873,12584.0,23.0,17.0,83.05906099999902
2013-04-05 20:30:00,5344.063066,5466.2163,-122.15323400000034,150,0,270000,105000,652,,12743.0,305.0,403680.1726204747,12438.0,75.0,54.0,27.84676599999966
2013-04-05 20:45:00,5305.748071000001,5433.1016,-127.35352899999909,200,0,185000,70000,483,,12936.0,307.0,270887.2239747634,12629.0,51.0,37.0,72.64647100000091
2013-04-05 21:00:00,5267.433076,5372.496,-105.06292399999984,200,0,135000,50000,532,,12901.0,309.0,197319.66109747408,12592.0,37.0,27.0,94.93707600000016
2013-04-05 21:15:00,5061.7216447499995,5340.7554,-279.03375525000047,350,0,180000,65000,498,,12923.0,307.0,260572.4437425977,12616.0,49.0,36.0,70.96624474999953
2013-04-05 21:30:00,4856.010213500001,5257.4414,-401.43118649999906,450,0,160000,55000,540,,12887.0,309.0,229462.8000950796,12578.0,43.0,32.0,48.56881350000094
2013-04-05 21:45:00,4650.29878225,5179.9326,-529.6338177500002,600,0,230000,80000,421,,12987.0,308.0,327737.2262773723,12679.0,62.0,46.0,70.36618224999984
2013-04-05 22:00:00,4444.587351,5117.549,-672.9616489999999,700,0,135000,40000,485,,12950.0,310.0,185976.33136094673,12640.0,35.0,27.0,27.038351000000148
2013-04-05 22:15:00,4592.690484,5031.9277,-439.2372160000005,450,0,135000,45000,371,,13063.0,307.0,189540.3377110694,12756.0,36.0,27.0,10.762783999999499
2013-04-05 22:30:00,4740.793617,4955.0596,-214.26598299999932,300,0,140000,50000,335,,13097.0,310.0,199555.55555555553,12787.0,38.0,28.0,85.73401700000068
2013-04-05 22:45:00,4888.89675,4867.714,21.182749999999945,0,0,50000,20000,223,,13233.0,322.0,72951.64410058028,12911.0,14.0,10.0,21.182749999999945
2013-04-05 23:00:00,5036.999883,4834.796,202.20388300000013,-200,0,65000,30000,303,,13148.0,328.0,99668.97733468338,12820.0,19.0,13.0,2.2038830000001326
2013-04-05 23:15:00,5083.54108775,4692.4033,391.1377877499999,-250,0,0,5000,233,0.0,13236.0,0.0,5088.01087859787,13236.0,1.0,,141.13778774999992
2013-04-05 23:30:00,5130.0822925,4647.4785,482.60379250000005,-450,0,40000,25000,245,,13212.0,332.0,67908.94283719847,12880.0,13.0,8.0,32.603792500000054
2013-04-05 23:45:00,5176.62349725,4561.628,614.99549725,-600,0,70000,40000,274,,13174.0,328.0,115146.09884986011,12846.0,22.0,14.0,14.995497249999971
2013-04-06 00:00:00,5223.164702,4491.861,731.3037020000002,-500,10000,0,0,0,2.0,13468.0,0.0,10000.0,13468.0,2.0,,231.30370200000016
2013-04-06 00:15:00,5296.7984587500005,4409.752,887.04645875,-750,15000,0,0,0,3.0,13467.0,0.0,15000.0,13467.0,3.0,,137.04645875000006
2013-04-06 00:30:00,5370.4322155,4338.919,1031.5132155,-1000,20000,0,0,0,4.0,13466.0,0.0,20000.0,13466.0,4.0,,31.513215499999887
2013-04-06 00:45:00,5444.0659722499995,4317.735,1126.3309722499998,-1000,20000,0,0,0,4.0,13466.0,0.0,20000.0,13466.0,4.0,,126.33097224999983
2013-04-06 01:00:00,5517.699729,4248.477,1269.222729,-1250,25000,0,0,39,5.0,13426.0,0.0,25072.593254411437,13426.0,5.0,,19.222729000000072
2013-04-06 01:15:00,5172.12901175,4214.916,957.21301175,-750,10000,0,5000,48,2.0,13419.0,0.0,15053.643272239606,13419.0,3.0,,207.21301174999996
2013-04-06 01:30:00,4826.5582945,4187.843,638.7152944999998,-500,5000,0,5000,46,1.0,13422.0,0.0,10034.266984505364,13422.0,2.0,,138.7152944999998
2013-04-06 01:45:00,4480.98757725,4158.4478,322.53977725000004,-250,0,0,5000,58,0.0,13411.0,0.0,5021.622427676707,13411.0,1.0,,72.53977725000004
2013-04-06 02:00:00,4135.41686,4126.226,9.190860000000612,50,0,40000,15000,31,,13428.0,314.0,56445.71428571428,13114.0,11.0,8.0,59.19086000000061
2013-04-06 02:15:00,3632.5354265,4100.1406,-467.6051734999997,500,0,25000,0,19,,13446.0,315.0,25635.657734470158,13131.0,5.0,5.0,32.394826500000306
2013-04-06 02:30:00,3129.653993,4066.1108,-936.456807,1000,0,75000,10000,38,,13415.0,316.0,87294.14455626716,13099.0,17.0,15.0,63.543192999999974
2013-04-06 02:45:00,2626.7725595,4063.9753,-1437.2027405,1450,0,85000,5000,16,,13436.0,315.0,92267.29583682168,13121.0,18.0,17.0,12.79725950000011
2013-04-06 03:00:00,2123.891126,4044.162,-1920.270874,2000,0,100000,0,21,,13429.0,315.0,102558.24577432618,13114.0,20.0,20.0,79.72912599999995
2013-04-06 03:15:00,1920.046549,4040.0437,-2119.997151,2200,0,110000,0,25,,13423.0,315.0,112848.43869002286,13108.0,22.0,22.0,80.00284899999997
2013-04-06 03:30:00,1716.201972,4025.056,-2308.8540279999997,2350,0,130000,5000,26,,13417.0,315.0,138506.3599664864,13102.0,27.0,26.0,41.145972000000256
2013-04-06 03:45:00,1512.357395,4026.7593,-2514.401905,2600,0,130000,0,22,,13422.0,315.0,133335.871468819,13107.0,26.0,26.0,85.59809499999983
2013-04-06 04:00:00,1308.512818,4016.754,-2708.241182,2750,0,150000,5000,64,,13375.0,315.0,159487.43411504087,13060.0,31.0,30.0,41.75881799999979
2013-04-06 04:15:00,1511.98963425,4027.5085,-2515.51886575,2600,0,130000,0,50,,13394.0,315.0,133620.75543685615,13079.0,26.0,26.0,84.4811342500002
2013-04-06 04:30:00,1715.4664505,4068.8315,-2353.3650494999997,2450,0,135000,5000,84,,13358.0,315.0,144273.5827404177,13043.0,28.0,27.0,96.63495050000029
2013-04-06 04:45:00,1918.94326675,4063.2622,-2144.31893325,2200,0,135000,10000,102,,13339.0,314.0,149620.80588325416,13025.0,29.0,27.0,55.6810667499999
2013-04-06 05:00:00,2122.420083,4111.6973,-1989.277217,2000,0,125000,10000,121,,13322.0,315.0,139515.88154058618,13007.0,27.0,25.0,10.722782999999936
2013-04-06 05:15:00,2337.9310954999996,4190.972,-1853.0409045,1900,0,170000,30000,235,,13195.0,313.0,208481.65918588452,12882.0,40.0,34.0,46.9590955000001
2013-04-06 05:30:00,2553.442108,4251.963,-1698.5208919999995,1700,0,260000,70000,372,,13032.0,302.0,347381.9943732417,12730.0,66.0,52.0,1.4791080000004513
2013-04-06 05:45:00,2768.9531205000003,4300.4395,-1531.4863795,1550,0,115000,15000,298,,13146.0,302.0,136060.60606060605,12844.0,26.0,23.0,18.513620499999888
2013-04-06 06:00:00,2984.464133,4423.288,-1438.8238669999996,1500,0,175000,40000,503,,12924.0,298.0,228593.41700213117,12626.0,43.0,35.0,61.17613300000039
2013-04-06 06:15:00,2890.71919625,4571.579,-1680.8598037499996,1700,0,210000,50000,483,,12935.0,295.0,275937.5984872361,12640.0,52.0,42.0,19.140196250000372
2013-04-06 06:30:00,2796.9742595,4693.2886,-1896.3143405,1900,0,395000,120000,804,,12563.0,284.0,560252.7863026975,12279.0,103.0,79.0,3.685659499999929
2013-04-06 06:45:00,2703.22932275,4818.335,-2115.10567725,2150,0,295000,75000,890,,12506.0,276.0,405063.39401820546,12230.0,74.0,59.0,34.8943227499999
2013-04-06 07:00:00,2609.484386,4927.624,-2318.1396139999997,2400,0,495000,150000,1309,,12032.0,262.0,730157.9964702916,11770.0,129.0,99.0,81.86038600000029
2013-04-06 07:15:00,2439.30373775,5110.8096,-2671.5058622499996,2700,0,460000,130000,1455,,11897.0,254.0,675733.3560071422,11643.0,118.0,92.0,28.49413775000039
2013-04-06 07:30:00,2269.1230895,5196.9854,-2927.8623104999997,2950,0,635000,195000,1794,,11510.0,250.0,978478.9077542447,11260.0,166.0,127.0,22.137689500000306
2013-04-06 07:45:00,2098.94244125,5295.491,-3196.54855875,3250,0,525000,145000,1811,,11525.0,252.0,791172.0873148066,11273.0,134.0,105.0,53.45144124999979
2013-04-06 08:00:00,1928.761793,5369.0903,-3440.3285069999997,3450,0,785000,245000,1887,,11377.0,235.0,1222603.1018681705,11142.0,206.0,157.0,9.671493000000282
2013-04-06 08:15:00,1763.5389300000002,5442.444,-3678.90507,3700,0,560000,155000,1679,,11648.0,245.0,834146.0245972631,11403.0,143.0,112.0,21.094930000000204
2013-04-06 08:30:00,1598.316067,5514.1665,-3915.850433000001,3950,0,635000,175000,1606,,11702.0,255.0,939848.3934878111,11447.0,162.0,127.0,34.149566999999024
2013-04-06 08:45:00,1433.093204,5608.7236,-4175.6303960000005,4250,0,625000,165000,1397,,11915.0,262.0,900965.2019304038,11653.0,158.0,125.0,74.36960399999953
2013-04-06 09:00:00,1267.870341,5638.009,-4370.138659,4450,0,585000,150000,1282,,12041.0,268.0,830574.6644295303,11773.0,147.0,117.0,79.86134099999981
2013-04-06 09:15:00,1217.03020525,5727.6875,-4510.65729475,4550,0,640000,165000,996,,12313.0,262.0,887925.8106780215,12051.0,161.0,128.0,39.34270525000011
2013-04-06 09:30:00,1166.1900695,5711.9653,-4545.775230499999,4550,0,515000,115000,1048,,12296.0,267.0,698157.1369806663,12029.0,126.0,103.0,4.224769500000548
2013-04-06 09:45:00,1115.3499337499998,5747.088,-4631.73806625,4700,0,385000,60000,938,,12443.0,280.0,489238.4916748286,12163.0,89.0,77.0,68.26193375000003
2013-04-06 10:00:00,1064.509798,5790.411,-4725.901202,4750,0,575000,135000,1182,,12146.0,282.0,796576.7116441779,11864.0,142.0,115.0,24.098797999999988
2013-04-06 10:15:00,1015.878924,5813.9863,-4798.107376,4800,0,415000,75000,844,,12528.0,284.0,534783.6655323287,12244.0,98.0,83.0,1.892624000000069
2013-04-06 10:30:00,967.24805,5813.55,-4846.30195,4850,0,480000,95000,898,,12457.0,288.0,630515.3044610876,12169.0,115.0,96.0,3.6980499999999665
2013-04-06 10:45:00,918.617176,5827.75,-4909.132824,5000,0,525000,110000,846,,12497.0,291.0,693541.717343712,12206.0,127.0,105.0,90.86717599999974
2013-04-06 11:00:00,869.986302,5793.8228,-4923.836498,5000,0,525000,110000,1074,,12269.0,285.0,706254.6445380233,11984.0,127.0,105.0,76.16350200000034
2013-04-06 11:15:00,841.62508,5847.4463,-5005.82122,5100,0,455000,85000,921,,12441.0,287.0,593198.4994291306,12154.0,108.0,91.0,94.17878000000019
2013-04-06 11:30:00,813.263858,5829.8066,-5016.542742,5050,0,615000,145000,973,,12345.0,287.0,838427.5184275184,12058.0,152.0,123.0,33.457258000000365
2013-04-06 11:45:00,784.9026359999999,5845.3735,-5060.470864,5100,0,505000,100000,973,,12376.0,281.0,667104.6168958743,12095.0,121.0,101.0,39.52913600000011
2013-04-06 12:00:00,756.541414,5834.8584,-5078.316986,5100,0,555000,120000,1188,,12147.0,273.0,757119.6602548088,11874.0,135.0,111.0,21.683014000000185
2013-04-06 12:15:00,670.23016275,5885.663,-5215.4328372499995,5250,0,550000,120000,989,,12347.0,267.0,738897.9859177993,12080.0,134.0,110.0,34.567162750000534
2013-04-06 12:30:00,583.9189114999999,5832.052,-5248.1330885,5250,0,600000,135000,978,,12345.0,275.0,810383.0727674551,12070.0,147.0,120.0,1.866911500000242
2013-04-06 12:45:00,497.60766025,5826.187,-5328.57933975,5350,0,605000,135000,889,,12433.0,267.0,809468.89719019,12166.0,148.0,121.0,21.420660249999855
2013-04-06 13:00:00,411.296409,5822.9546,-5411.658191,5500,0,525000,100000,971,,12374.0,269.0,688368.7653311528,12105.0,125.0,105.0,88.34180899999956
2013-04-06 13:15:00,356.04066975,5819.8096,-5463.768930249999,5500,0,575000,120000,989,,12342.0,268.0,766531.5647261116,12074.0,139.0,115.0,36.23106975000064
2013-04-06 13:30:00,300.78493050000003,5842.747,-5541.9620695,5550,0,565000,115000,1047,,12287.0,273.0,753876.5432098765,12014.0,136.0,113.0,8.037930499999675
2013-04-06 13:45:00,245.52919124999997,5828.3027,-5582.7735087500005,5600,0,505000,90000,1040,,12311.0,277.0,659479.1409528512,12034.0,119.0,101.0,17.226491249999526
2013-04-06 14:00:00,190.273452,5827.064,-5636.790548,5650,0,595000,125000,1297,,12029.0,267.0,814580.8835881067,11762.0,144.0,119.0,13.209452000000056
2013-04-06 14:15:00,199.28319624999995,5834.408,-5635.12480375,5700,0,635000,140000,1304,,12011.0,261.0,876879.4624107518,11750.0,155.0,127.0,64.87519625000004
2013-04-06 14:30:00,208.2929405,5804.6465,-5596.353559499999,5650,0,670000,155000,1536,,11769.0,257.0,951678.5133167766,11512.0,165.0,134.0,53.64644050000061
2013-04-06 14:45:00,217.30268475000003,5818.8457,-5601.543015249999,5650,0,720000,180000,1547,,11743.0,262.0,1039619.2436326216,11481.0,180.0,144.0,48.45698475000063
2013-04-06 15:00:00,226.312429,5814.6963,-5588.383871,5650,0,995000,285000,2136,,11078.0,230.0,1552737.7521613832,10848.0,256.0,199.0,61.616129
2013-04-06 15:15:00,243.668674,5793.7056,-5550.036926000001,5600,0,705000,180000,1677,,11616.0,230.0,1030956.4991784139,11386.0,177.0,141.0,49.963073999999324
2013-04-06 15:30:00,261.024919,5773.7036,-5512.678680999999,5550,0,865000,240000,1785,,11464.0,226.0,1298922.244523955,11238.0,221.0,173.0,37.321319000000585
2013-04-06 15:45:00,278.381164,5735.5107,-5457.1295359999995,5550,0,590000,125000,1431,,11896.0,247.0,816744.4029850747,11649.0,143.0,118.0,92.87046400000054
2013-04-06 16:00:00,295.73740899999996,5745.2065,-5449.469091,5450,0,685000,175000,1726,,11572.0,258.0,1008549.5385686924,11314.0,172.0,137.0,0.5309090000000651
2013-04-06 16:15:00,309.88697249999996,5759.284,-5449.397027499999,5500,0,650000,155000,1608,,11701.0,256.0,934288.2991556091,11445.0,161.0,130.0,50.60297250000076
2013-04-06 16:30:00,324.03653599999996,5789.2363,-5465.199764,5550,0,715000,175000,1557,,11735.0,251.0,1027979.763333905,11484.0,178.0,143.0,84.80023600000004
2013-04-06 16:45:00,338.1860995,5768.3496,-5430.1635005,5450,0,610000,140000,1480,,11840.0,263.0,861473.5226400613,11577.0,150.0,122.0,19.836499500000173
2013-04-06 17:00:00,352.335663,5784.1733,-5431.8376370000005,5450,0,810000,215000,1831,,11434.0,269.0,1214313.9841688655,11165.0,205.0,162.0,18.16236299999946
2013-04-06 17:15:00,373.900915,5787.627,-5413.726085,5500,0,800000,210000,1810,,11458.0,260.0,1193394.7368421052,11198.0,202.0,160.0,86.27391499999976
2013-04-06 17:30:00,395.466167,5807.342,-5411.875833,5500,0,625000,140000,1780,,11537.0,273.0,902561.968993606,11264.0,153.0,125.0,88.12416699999994
2013-04-06 17:45:00,417.031419,5799.3027,-5382.271281,5400,0,795000,210000,1662,,11607.0,285.0,1174811.2470710753,11322.0,201.0,159.0,17.728718999999728
2013-04-06 18:00:00,438.596671,5792.521,-5353.9243289999995,5400,0,795000,215000,1675,,11593.0,283.0,1181784.2251563587,11310.0,202.0,159.0,46.07567100000051
2013-04-06 18:15:00,442.92337425,5730.7344,-5287.81102575,5300,0,740000,190000,1494,,11790.0,281.0,1071150.06412997,11509.0,186.0,148.0,12.188974249999774
2013-04-06 18:30:00,447.2500775,5741.9375,-5294.6874225,5300,0,590000,130000,1463,,11863.0,299.0,828356.6791937137,11564.0,144.0,118.0,5.312577499999861
2013-04-06 18:45:00,451.5767807499999,5684.3,-5232.7232192500005,5250,0,625000,150000,1157,,12158.0,313.0,869937.5,11845.0,155.0,125.0,17.27678074999949
2013-04-06 19:00:00,455.903484,5654.8535,-5198.950016,5200,0,635000,155000,1104,,12208.0,312.0,882802.3892483823,11896.0,158.0,127.0,1.0499840000002223
2013-04-06 19:15:00,494.79133725,5637.704,-5142.91266275,5200,0,610000,140000,975,,12345.0,308.0,828957.0854188891,12037.0,150.0,122.0,57.08733725000002
2013-04-06 19:30:00,533.6791905,5650.917,-5117.2378095,5200,0,535000,110000,846,,12495.0,321.0,706181.419166057,12174.0,129.0,107.0,82.76219049999963
2013-04-06 19:45:00,572.5670437499999,5622.665,-5050.09795625,5100,0,555000,120000,734,,12601.0,321.0,732360.0483286346,12280.0,135.0,111.0,49.9020437500003
2013-04-06 20:00:00,611.454897,5580.9385,-4969.483603000001,5050,0,465000,85000,740,,12620.0,330.0,597459.6774193548,12290.0,110.0,93.0,80.51639699999942
2013-04-06 20:15:00,819.147036,5522.4824,-4703.335364,4750,0,425000,75000,581,,12789.0,336.0,536525.1334342388,12453.0,100.0,85.0,46.66463600000043
2013-04-06 20:30:00,1026.839175,5502.1494,-4475.310225,4500,0,525000,120000,663,,12678.0,324.0,695998.558038933,12354.0,129.0,105.0,24.689774999999827
2013-04-06 20:45:00,1234.531314,5502.449,-4267.917686,4350,0,330000,45000,481,,12914.0,325.0,398866.8667087808,12589.0,75.0,66.0,82.08231400000022
2013-04-06 21:00:00,1442.223453,5429.199,-3986.975547,4050,0,365000,65000,540,,12844.0,338.0,459982.5285895807,12506.0,86.0,73.0,63.024452999999994
2013-04-06 21:15:00,1922.37332325,5388.839,-3466.46567675,3500,0,275000,40000,455,,12952.0,341.0,334783.8093735206,12611.0,63.0,55.0,33.53432324999994
2013-04-06 21:30:00,2402.5231935,5272.2983,-2869.7751065,2950,0,235000,35000,537,,12879.0,346.0,288940.97084293317,12533.0,54.0,47.0,80.22489349999978
2013-04-06 21:45:00,2882.6730637499995,5271.209,-2388.5359362500003,2450,0,235000,45000,467,,12947.0,346.0,297985.3045745437,12601.0,56.0,47.0,61.464063749999696
2013-04-06 22:00:00,3362.822934,5157.2954,-1794.4724660000002,1800,0,215000,50000,472,,12945.0,344.0,282088.66761498345,12601.0,53.0,43.0,5.527533999999832
2013-04-06 22:15:00,3725.55871475,5062.448,-1336.8892852500005,1400,0,120000,20000,334,,13108.0,349.0,147477.9072495503,12759.0,28.0,24.0,63.11071474999949
2013-04-06 22:30:00,4088.2944955,4982.093,-893.7985044999996,950,0,160000,45000,302,,13127.0,349.0,215410.71846477882,12778.0,41.0,32.0,56.20149550000042
2013-04-06 22:45:00,4451.0302762500005,4911.667,-460.6367237499999,550,0,65000,15000,246,,13208.0,356.0,83742.61734535282,12852.0,16.0,13.0,89.36327625000013
2013-04-06 23:00:00,4813.766057,4850.661,-36.89494300000024,50,0,90000,35000,305,,13140.0,359.0,131481.33687334062,12781.0,25.0,18.0,13.10505699999976
2013-04-06 23:15:00,4755.69845225,4741.994,13.704452250000031,50,0,65000,25000,227,,13225.0,359.0,94093.44923936666,12866.0,18.0,13.0,63.70445225000003
2013-04-06 23:30:00,4697.6308475000005,4692.073,5.557847500000207,0,0,100000,40000,228,,13214.0,355.0,146333.5143943509,12859.0,28.0,20.0,5.557847500000207
2013-04-06 23:45:00,4639.56324275,4609.8604,29.702842750000855,50,0,40000,15000,308,,13151.0,355.0,57847.27102365894,12796.0,11.0,8.0,79.70284275000085
